store_nbr,store_name,latitude,longitude
919,FT WALTON BEACH FL,30.440877,-86.641482
"5,685",SIMI VALLEY CA,34.279768,-118.741245
927,PLAINVIEW TX,34.196072,-101.753165
"1,120",GLADSTONE MO,39.225427,-94.545685
988,LAND O' LAKES FL,28.180038,-82.467111
"5,460",PORTLAND TX,27.894372,-97.305501
"1,430",OSHKOSH WI,44.015765,-88.586283
"3,596","LOS LUNAS, NM",34.817298,-106.763155
"2,471","COLUMBUS, (NW) OH",40.074061,-83.137577
"2,315","DALLAS, OR",44.931561,-123.306796
210,HOLDENVILLE OK,35.088047,-96.381415
838,SAND SPRINGS OK,36.134924,-96.120347
"1,586",AUSTELL GA,33.855571,-84.586971
"3,717","NASHVILLE (HARDING), TN",36.082433,-86.725372
"1,684",EVERETT PA,40.023252,-78.447095
"3,919",KANSAS CITY KS FORMER 1151,39.1294,-94.8333
"1,240",SIERRA VISTA AZ,31.560187,-110.260441
"2,751","ENGLEWOOD (N), CO",39.656138,-104.994786
"1,050",LAMESA TX,32.756321,-101.94984
931,"VERO BEACH, FL",27.636603,-80.442965
"1,720",SNELLVILLE GA,33.886499,-84.007556
"1,100",HAMILTON AL,34.119544,-87.992083
864,VIDALIA GA,32.202174,-82.362132
"1,718",FINDLAY OH,41.057471,-83.594348
"2,071","ANCHORAGE, AK(S)",61.140195,-149.869863
366,MADISONVILLE TN,35.512365,-84.359978
"3,923","LOUISBURG, NC FORMER 1953",36.0834,-78.3169
"2,030","SONORA, CA",37.971691,-120.365857
"5,839","MEDFORD, OR",42.367023,-122.859597
"2,386","WARE, MA",42.237645,-72.278971
402,BREAUX BRIDGE LA,30.293227,-91.910207
"1,457",RIVERTON WY,43.042872,-108.378319
"4,690","ST. PETERSBURG (C), FL",27.772752,-82.677643
35,MANHATTAN KS,39.188462,-96.556291
"1,338",COLUMBUS (S) GA,32.423808,-84.945113
"4,451","QUEEN CREEK (N), AZ",33.251461,-111.629508
309,ABBEVILLE LA,29.972959,-92.095153
928,JACKSONVILLE RACETRACK FL,29.91218,-81.40989
"2,562","GOODLAND, KS",39.334291,-101.728538
"1,317",ASHEVILLE (E) NC,35.577156,-82.516292
"2,090","FRANKLIN, NJ",41.116035,-74.579004
"4,558","COVINGTON (W), GA",33.577175,-83.959227
578,SEVIERVILLE TN,35.838433,-83.574132
"2,337","ROCKY MOUNT, VA",37.013618,-79.863379
"2,715","DIBERVILLE, MS",30.456555,-88.895263
540,"BAYOU VISTA,LA",29.683745,-91.267139
397,"MCALLEN, TX",26.188533,-98.210023
"7,421",GLENWOOD IL RELOCATION,41.540517,-87.633572
"1,029",HOMOSASSA FL,28.762864,-82.549992
58,RUSSELLVILLE AR,35.280506,-93.105258
"2,282","EAST WINDSOR, CT",41.919366,-72.606719
"5,129","LANDOVER HILLS, MD EF",38.942875,-76.907956
505,"DERIDDER, LA",30.866174,-93.288017
"1,477",SUMMERSVILLE WV,38.304631,-80.835519
"1,396",BARABOO WI,43.458503,-89.772532
"1,147",FLIPPIN AR,36.275243,-92.604523
"1,182",PALM COAST FL,29.549789,-81.225351
161,HUNTINGDON TN,35.997831,-88.437426
"2,368","E STROUDSBURG, PA",40.989973,-75.182857
"1,433",CELINA OH,40.554332,-84.540457
"1,941","GLENDORA, CA",34.116482,-117.825945
751,PELLA IA,41.412802,-92.933623
"1,765",SOMERSET PA,40.052192,-79.070695
"4,472","LITHONIA (STONECRST), GA",33.694644,-84.084863
"2,005","KANNAPOLIS, NC",35.462634,-80.594714
734,ENTERPRISE AL,31.315813,-85.826521
332,HUNTSVILLE AL,34.747008,-86.675822
"5,416",ARLINGTON (N) TX,32.750943,-97.095548
"5,628",MONROE WA,47.865791,-121.972221
386,JENNINGS LA,30.244593,-92.659179
"2,146","AMSTERDAM, NY",42.964506,-74.183699
"1,453",GREEN BAY WI,44.526822,-88.090801
"2,399","MANCHESTER, NH",42.955774,-71.444492
"5,071",LAWTON OK 11-12-02,34.632435,-98.471416
"1,110",FARMERVILLE LA,32.773497,-92.394373
"2,326","HORNELL, NY",42.346455,-77.669081
"1,293",AUGUSTA GA,33.424433,-82.062901
"1,986","NORWALK, OH",41.261711,-82.617059
"2,899","AVON, CT",41.810565,-72.853767
"3,971",PCCC BEING REVIEWED FOR RECLAM,38.7347,-90.3925
964,EL PASO (S) TX,31.682898,-106.311596
934,DAPHNE/LAKE FORREST AL,30.625092,-87.904582
"3,785","PENSACOLA (WARRINTON), FL",30.395694,-87.279811
"5,806",GRAND FORKS NW ND,47.931066,-97.114677
"3,765","PIQUA, OH",40.153235,-84.208364
"4,019",MORGANTON NC FORMER 1060,35.7177,-81.6955
"3,434","WOODSTOCK, IL",42.297594,-88.422922
"1,319",KNOXVILLE (N) TN,36.088885,-83.938663
"5,325",MARGATE FL,26.237493,-80.203056
"1,115",HOHENWALD TN,35.557297,-87.528758
"1,982","APPLETON, WI",44.269081,-88.480118
"1,418","O`FALLON, IL",38.595095,-89.954009
"5,253","CHESAPEAKE (SW), VA",36.721077,-76.309236
798,MARSHALL IL,39.415132,-87.690846
"1,968","ABERDEEN, MD",39.494982,-76.177507
"6,948",HUNTSVILLE AL FORMER 375,34.706282,-86.590858
967,SPRINGHILL / BROOKSVILLE,28.458397,-82.631218
"1,180",GREENSBURG IN,39.359881,-85.475011
"3,973",ROCHELLE IL FORMER 933,41.9366,-89.0683
"1,874","ENGLEWOOD, FL",26.932272,-82.310316
"7,279",INDIAN LAND SOUTH SC,34.935605,-80.832753
"1,568",HERMITAGE PA,41.249841,-80.452852
"5,495","GLENOLDEN, PA",39.907201,-75.292132
"3,525","PUYALLUP (S), WA",47.105966,-122.297251
"1,238",FAYETTEVILLE NC,35.081861,-78.957212
428,ZACHARY LA,30.651086,-91.142184
482,W. COLUMBIA TX EF,29.150869,-95.658542
"1,407",LEBANON OH,39.456055,-84.172455
"2,495",WESTMINSTER CA,33.767643,-117.993538
"1,641",WILLIAMSTON NC,35.834111,-77.062878
211,HILLSBORO TX,32.004333,-97.099923
"2,859","GATES, NY",43.133801,-77.689027
"5,348","MONTGOMERY (C), AL",32.370783,-86.268184
"1,000",BROWNSVILLE TX,25.925142,-97.477003
"3,659","CHATTANOOGA(SIGNAL), TN",35.094449,-85.331891
"5,380","HANOVER, MA",42.147676,-70.842645
"3,565","NORRISTOWN, PA",40.145306,-75.315196
"1,151",KANSAS CITY KS,39.131962,-94.829786
"2,869","LANSING (W), MI",42.738214,-84.675623
"4,697","LYNCHBURG (N), VA",37.410758,-79.209474
"1,056",NEWCASTLE OK,35.293887,-97.606467
"3,823","LINCOLN (NE), NE",40.848885,-96.601788
"2,427","DALLAS, TX",32.910853,-96.738831
"8,930",DALLAS TX,32.963381,-96.770249
"4,606","OSCEOLA, IA",41.023282,-93.800139
219,SEDALIA MO,38.706665,-93.271043
515,MURPHY NC,35.108561,-84.005569
"3,848","SYRACUSE, UT",41.090461,-112.069638
521,MOSS BLUFF LA,30.268801,-93.179569
"3,214","SUFFOLK (N), VA",36.882979,-76.428848
"1,824","YPSILANTI, MI",42.228211,-83.650314
675,UNION CITY TN,36.413982,-89.080451
"7,431",AMES IA FORMER 0749,42.0521,-93.6227
"1,911","AKRON (S), OH",40.992552,-81.489164
"6,190",LABELLE FL,26.737945,-81.468687
"1,521","CINCINNATI, OH",39.224632,-84.591601
"5,379","CONNELLSVILLE, PA",40.004235,-79.607615
167,CROSSETT AR,33.136263,-91.942183
624,NEWBERRY SC,34.280226,-81.592373
"2,519","SHREWSBURY, PA",39.768085,-76.668091
"1,006",CORDELE GA,31.964712,-83.761891
"5,429","SURPRISE, AZ",33.612439,-112.420708
"3,710","DECATUR (W), GA",33.757277,-84.268408
"3,290","KAHULUI, HI",20.878261,-156.454892
"7,188",DARLINGTON SC,34.285231,-79.856674
"3,266","EAST WINDSOR, NJ",40.253991,-74.553261
"2,864","SAN ANTONIO, TX",29.500965,-98.704782
"3,230","BRYANT, AR",34.624163,-92.494462
"2,646","PEARISBURG, VA",37.329419,-80.708539
"3,867","WESTMINSTER(I25/136), CO",39.940341,-104.990652
"1,025",MCCOMB MS,31.263464,-90.473346
"3,177",FORT COLLINS S CO,40.521295,-105.079521
"3,751","QUEEN CREEK, AZ",33.176342,-111.584664
999,SAN ANTONIO RAY ELLISON & LOOP,29.358898,-98.634628
"2,608","MILES CITY, MT",46.403468,-105.818752
"5,153","EL PASO (UTEP), TX",0,0
"3,237",SIOUX FALLS SD,43.541151,-96.658586
"4,394","AIRWAY HEIGHTS, WA",47.645663,-117.558461
"4,574","CONCORD (MILLS), NC",35.378709,-80.724834
"1,111",HARTWELL GA,34.349611,-82.904924
257,MORGANFIELD KY.,37.688637,-87.899986
"1,508",SHERIDAN WY,44.779373,-106.939798
"1,051",LEVELLAND TX,33.596282,-102.361308
"1,555",EL CENTRO CA,32.813411,-115.577324
328,"WATERLOO, IL",38.358794,-90.157781
"3,831","PORTSMOUTH, VA",36.829307,-76.342301
"1,328",WINSLOW AZ,35.043309,-110.701614
"5,941",WASHINGTON DC,38.900415,-77.011994
"2,842","CORONA, CA",33.846062,-117.541229
438,BRECKENRIDGE TX,32.760366,-98.944797
"3,324","SHEBOYGAN (N), WI",43.792503,-87.767311
"5,088","TRIDELPHIA, WV",40.058267,-80.605233
"5,629",EUREKA CA,40.780727,-124.190503
"2,770",BALLSTON SPA NY,42.992135,-73.848873
"5,389",WACO (WOODWAY) TX,31.493496,-97.214281
810,MASON CITY IA,43.145527,-93.262486
138,"SPRINGFIELD (NE), MO",37.241703,-93.258681
"3,087",OXNARD CA,34.174567,-119.179578
"4,029",ST ANTHONY MN FORMER 3404,42.4062,-88.6105
642,CHERAW SC,34.701157,-79.931271
"6,878",HAZEL GREEN AL,34.945866,-86.574801
342,HIAWATHA KS,39.846398,-95.559965
"2,716","CEDAR RAPIDS, IA",41.946769,-91.718622
50,VINITA OK,36.631856,-95.140373
"2,257","HOUSTON, TX",29.853905,-95.509077
"2,986",NEENAH WI,44.177492,-88.491799
"3,847","MESQUITE, NV",36.805073,-114.106886
226,"ATLANTA, TX.",33.115408,-94.184845
"5,159","WEST BRANCH, MI",44.253651,-84.229305
"3,170",ELGIN TX,30.349546,-97.390089
"3,811","KIMBALL, WV",37.412726,-81.526332
"4,042","TEXAS CITY, TX FORMER 8190",34.7282,-81.6407
"2,569","LEDGEWOOD, NJ",40.873733,-74.653334
"2,002","GILROY, CA",37.008613,-121.551263
806,"LAS CRUCES, NM",32.314418,-106.749936
"6,958",CAMERON NC,35.244075,-79.026176
"1,212",SARALAND AL,30.799311,-88.097054
"2,693","FENTON, MI",42.792319,-83.744349
"1,081",GAINESVILLE FL,29.627561,-82.388649
"3,978",LUBBOCK MILWAUKEE TX,35.199691,-80.772865
"1,886","MECHANICSBURG, PA",40.248405,-77.023292
319,"RAYMORE,MO",38.809936,-94.495651
"1,514",ARNOLD MO,38.436729,-90.377786
"5,312",FT WORTH (121) TX,32.774768,-97.292333
"5,101",PAHRUMP NV,36.214987,-115.994849
"5,448","RAYNHAM (N), MA",41.935116,-71.085821
143,BENTON KY,36.869365,-88.360433
"1,576",SCHERERVILLE IN,41.492666,-87.467499
"2,951","LANCASTER (EAST),CA",34.692518,-118.097675
"1,190","BEREA, KY",37.565357,-84.312562
220,BURLESON TX,32.527771,-97.337821
282,FRANKLIN KY,36.695199,-86.573053
"5,305",CHULA VISTA CA,32.606887,-117.083014
"3,371","CHARLOTTE (W), NC",35.226419,-80.894602
"1,063",GENEVA AL,31.051466,-85.899381
492,VINCENNES IN,38.662915,-87.504682
"5,145",SAN ANTONIO (VJ) TX,29.487893,-98.537728
"2,600","CHESTERFIELD, MO",38.665861,-90.591551
"2,438","STAFFORD, VA",38.470886,-77.417949
"4,352","FARGO (S), ND",46.801485,-96.842037
"3,056",BULVERDE TX,29.801483,-98.422094
"4,368","OCALA (SE), FL",29.118589,-82.023515
"1,529",YORK PA,39.977674,-76.671473
"3,412","ELIZABETHVILLE, PA",40.555853,-76.791681
"2,206","LAGUNA NIGUEL, CA EF",33.563536,-117.713072
"2,605","GALLIPOLIS, OH",38.821445,-82.171877
"5,278",CHICOPEE MA,42.172407,-72.573898
"2,679","ELKHART, IN",41.721951,-85.978848
981,MERIDIAN MS,32.354604,-88.683133
453,MALDEN MO,36.570404,-89.972352
"1,612",TUCSON (S) AZ,32.136724,-111.000556
611,ROSWELL NM,33.450053,-104.526882
"5,912",GOULDS FL,25.570945,-80.376097
"1,443",CINCINNATI (SE) OH,39.090158,-84.269662
"5,089",INVER GROVE HEIGHTS MN,44.816501,-93.040363
"3,838","TARENTUM, PA",40.564188,-79.804154
600,PAMPA TX,35.570113,-100.969754
644,ANDERSON SC,34.488092,-82.678138
134,ELK CITY OK,35.409139,-99.376497
"4,111",RICHMOND TX,29.69754,-95.841269
"1,150",COLLEGE STATION TX,30.597273,-96.300062
"3,200","WEYMOUTH, MA",42.199521,-70.944198
"3,471","ACWORTH, GA",34.028503,-84.658037
"3,857","MONONA, WI",43.042519,-89.349918
"1,432",CADILLAC MI,44.284128,-85.398614
184,BLUE SPRINGS MO,39.024151,-94.255033
"2,850","HAMPSTEAD, MD",39.636313,-76.869283
"2,108","MAYS LANDING, NJ",39.452146,-74.653333
"5,426","FREMONT (W), CA",37.520242,-121.985626
"1,868","AUBURN, ME",44.117742,-70.238178
"5,282",GREECE (E) NY,43.239688,-77.643554
629,UNION SC,34.727218,-81.641363
"5,029",OREGON OH 11-11-02,41.639631,-83.459635
"1,479",VALPARAISO IN,41.454847,-87.033793
"1,409",HOUSTON TX,29.793231,-95.564858
"1,780",CHARLOTTESVILLE VA,38.097353,-78.467124
"3,102",PRINCETON MN,45.572149,-93.602237
"2,029","MEDFORD, OR",42.3669,-122.859
70,WEST MEMPHIS AR,35.165474,-90.199945
"5,116",DEER PARK TX,29.666925,-95.100045
"3,979",PHILLIPSBURG NJ FORMER 2497,40.677933,-75.149597
650,BIG STONE GAP VA,36.860015,-82.757497
21,ST ROBERT MO /WAYNESVILLE,37.825154,-92.152265
480,PITTSFIELD IL,39.604775,-90.822308
"2,469","LONGVIEW, WA",46.119256,-122.929995
"5,964",TAMPA 22ND AND HILL FL,27.996875,-82.439696
"1,951","ONTARIO, OR",44.027357,-116.939177
361,COLLINSVILLE IL,38.675001,-90.017362
"3,232","WEST JORDAN, UT",40.611451,-111.977917
"3,760","NEW ULM, MN",44.328667,-94.505402
"1,739",WASHINGTON PA,40.182699,-80.221731
"4,409","ROCKMART, GA",34.013127,-85.030381
79,WEST JOPLIN MO,37.086952,-94.545889
387,CHANDLER OK,35.711783,-96.842073
953,LOVELAND CO,40.404459,-105.046809
668,"MCMINNVILLE, TN",35.698795,-85.788308
"3,950",ERIE PA FORMER 2278,42.052117,-80.079838
"1,510",FLORENCE KY,39.011316,-84.650727
"2,436","ELDERSBURG, MD",39.396537,-76.934712
"2,607","POLSON, MT",47.684305,-114.120689
"2,917",ISLANDIA NY,40.800592,-73.178586
555,DUBLIN GA,32.551163,-82.972056
"5,861","WARRENTON, OR",46.146771,-123.917359
355,OPELIKA AL,32.637656,-85.421699
"3,492","WICHITA, KS",37.676375,-97.204346
"2,463",FRISCO STONEBROOK & 423 TX,33.143498,-96.888793
"5,743","GARNER (S), NC",35.608001,-78.555405
"1,730",TAPPAHANNOCK VA,37.904105,-76.863373
"2,966",WADSWORTH OH,41.052608,-81.724969
284,MANSFIELD TX,32.576112,-97.130004
"4,683","BATON ROUGE (BURB), LA",30.351932,-91.109863
"3,292","NEWARK, NJ",40.687088,-74.299907
"3,610",LOUISVILLE (NW) KY,38.171457,-85.870231
"4,389","WOODSVILLE, NH",44.140647,-72.026427
804,MINERAL WELLS TX,32.813505,-98.086072
742,KINGSPORT TN,36.557341,-82.603569
"1,470",WILLMAR MN,45.100793,-95.035261
"1,389",BOONE IA,42.036646,-93.870081
640,GREENVILLE SC,34.822712,-82.281213
"3,639",DULLES VA,38.935831,-77.523536
"3,700","INDIAN TRAIL, NC",35.078822,-80.649849
"2,726","REYNOLDSBURG, OH",39.939048,-82.785025
"5,462",VANCOUVER (SE) WA,45.618336,-122.479844
626,SEMINOLE TX,32.724921,-102.666661
"2,920","FLEMING ISLAND, FL",30.098928,-81.707294
"1,798",CARO MI,43.500863,-83.384718
"5,455","PALM BAY, FL",27.996703,-80.641856
"5,117",WAYNESBORO VA,38.067831,-78.933084
"5,124","GLENDALE (MAINSTEE), AZ",33.551186,-112.179904
"4,015","CLEVELAND HEIGHTS, OH FORMER 2",41.5185,-81.5503
85,BENTON AR,34.577512,-92.580185
"1,264","BELLEFONTAINE, OH",40.328301,-83.756955
"3,380",PASCO WA,46.272058,-119.188267
"2,160","PETERSBURG, VA",37.179571,-77.367429
596,HERRIN IL,37.786284,-89.028816
"5,003",PAGOSA SPRINGS CO,37.259683,-107.063224
103,SHAWNEE OK,35.386756,-96.921743
"2,817","LANSING, IL",41.574942,-87.555123
"2,243","REDMOND, OR",44.292066,-121.170712
"2,485","PONDERAY, ID",48.307779,-116.543769
"5,987",ROYSE CITY TX,32.964872,-96.342527
"1,209",LINCOLNTON NC,35.483314,-81.240721
457,VIDOR TX,30.143939,-94.013243
410,MURRAY KY,36.627014,-88.317878
"2,692","CHESTERFIELD, MI",42.634814,-82.852751
912,NEW ORLEANS (EAST) LA,30.043282,-89.961898
"1,867","WESTMINSTER, MD",39.585466,-76.983983
"5,874","TORRANCE, CA",33.827839,-118.353397
500,EL PASO TX,31.896236,-106.438333
870,JASPER IN,38.427294,-86.934666
"1,999",ANDOVER MN,45.221466,-93.312491
"2,464",SACRAMENTO DELTA SHORES CA,38.459951,-121.490326
"1,061",HAZELHURST GA,31.861931,-82.586586
"2,538","EUGENE, OR",44.090792,-123.093444
"3,803","WEST HAVEN, CT",41.270691,-72.977511
"1,098",PORT LAVACA TX,28.631986,-96.627467
"5,200","LANCASTER, PA",40.073674,-76.325097
996,SPENCER IN,39.291348,-86.784455
"1,804",FORT WAYNE IN,41.069749,-85.202719
"5,292","RALEIGH (E), NC",35.800912,-78.560159
"2,758",PLYMOUTH NH,43.769047,-71.742279
"3,301","PROVIDENCE, RI",41.845539,-71.416122
"2,757",MURFREESBORO NORTH TN,35.878287,-86.382748
692,DANVILLE KY,37.614602,-84.771828
"1,943","LINCOLN (N), NE",40.858362,-96.677779
"2,083","MORGANTOWN, WV",39.578766,-79.959297
"4,187",FLORENCE NW AL,34.843005,-87.691828
"1,280",GRAND JUNCTION CO,39.075088,-108.518882
"5,111",WATCHUNG NJ,40.637931,-74.424831
"1,246",LOUISVILLE (S) KY,38.1372,-85.6713
723,TROY AL,31.780755,-85.939323
"2,674","GREENVILLE, PA",41.415434,-80.358892
"2,794","EPHRAIM, UT",39.373851,-111.589816
"1,152",SIOUX CENTER IA,43.059956,-96.180634
310,CROWLEY LA,30.233261,-92.364778
"3,078",EAST BRUNSWICK NJ,40.458892,-74.398916
"2,905","SUFFREN, NY",41.113417,-74.107272
"4,440","BALLENTINE (IRMO), SC",34.127256,-81.220477
"3,250","BAINBRIDGE, OH",41.350167,-81.389802
"4,679","WATSON, LA",30.561997,-90.958761
"1,496",WATERLOO IA,42.458488,-92.330628
279,DE QUEEN AR,34.043619,-94.319085
773,EUNICE LA,30.491451,-92.446982
877,MONROE NC,35.013888,-80.564076
"4,068",SPANISH FORK UT,40.123819,-111.638759
602,"THE WOODLANDS,TX",30.123529,-95.457847
548,LAWRENCEVILLE GA,33.971238,-83.996496
"5,219","LAWRENCE, KS",38.973379,-95.309818
"1,261",FAYETTEVILLE (NE) NC,35.123659,-78.883003
"2,458","SALINAS, CA",36.717858,-121.650304
"7,301",CARENCRO LA,30.318771,-92.030305
"3,770","STUART, VA",36.638695,-80.244444
"5,751","SALINAS, CA",36.705873,-121.668832
766,FLORENCE AL,34.834305,-87.625777
"2,595","TULALIP, WA",48.078947,-122.188506
"5,899","PORTLAND (NW), OR",45.595564,-122.679409
"1,124",HARTSELLE AL,34.452544,-86.948605
693,JACKSON KY,37.551648,-83.360246
"1,674",HAGERSTOWN MD,39.658153,-77.749286
"7,286",PCCC BEING REVIEWED FOR RECLAM,41.757642,-70.663628
217,LEWISVILLE TX,33.047159,-97.013931
"5,482","EATONTON, GA",33.295546,-83.388909
91,FORREST CITY AR,35.028039,-90.793582
"2,959",ROSEVILLE,42.508198,-82.925829
"1,962","KOKOMO, IN",40.479321,-86.103923
"3,386",SPRINGVILLE AL,33.779732,-86.432946
"3,103",GODDARD KS,37.660782,-97.554706
645,NORFOLK NE,42.024062,-97.445242
"1,203",WIMAUMA FL,27.715061,-82.332556
"3,353","STOCKTON-S, CA",37.89709,-121.284901
108,GUTHRIE OK,35.862878,-97.422693
"2,563","PAOLI, IN",38.565356,-86.467944
"1,677","NEW HARTFORD, NY",43.095455,-75.312242
"2,163","SHELTON, CT",41.291432,-73.112949
"1,270",NORTH AUGUSTA SC,33.501282,-81.956625
"3,742","WOODLAND, WA",45.929118,-122.761384
"1,709",ANGOLA IN,41.661572,-84.995594
"1,298",JACKSONVILLE NC,34.779932,-77.393137
"3,483",HOUMA LA,29.584595,-90.692642
608,MIDLAND TX,32.029818,-102.148734
"3,075",PANAMA CITY 23RD FL,30.187622,-85.667919
"3,429",WARREN PA,41.882153,-79.150885
"5,477",JEFFERSON CITY E MO,38.541052,-92.118763
"2,789","BOYNTON BEACH (E), FL",26.528975,-80.095846
"2,694","KIRKWOOD, MO",38.563071,-90.402996
"4,588","ORLANDO (PRINCETON), FL",28.571318,-81.417418
"1,306",ALAMOGORDO NM,32.887274,-105.957585
"1,520",ABERDEEN SD,45.456105,-98.436532
"4,330","CHELSEA, AL",33.347786,-86.619238
61,WARRENSBURG MO,38.781127,-93.735373
820,BOONVILLE MO,38.951569,-92.739687
"1,994","PLATTSBURGH, NY",44.692227,-73.486875
891,STERLING IL,41.815564,-89.644796
976,WINNSBORO LA,32.180906,-91.729311
"4,381","BRANSON, MO",36.670225,-93.229955
"3,894","LEXINGTON (E), KY",38.037775,-84.422022
"3,285",CEDAR HILL TX,32.597523,-96.947173
"1,244",GREENVILLE / TAYLOR SC,34.908548,-82.332357
"2,564","LURAY, VA",38.662488,-78.493811
"2,159","ALLEGANY, NY",42.080352,-78.467732
612,CHARLESTON IL,39.485132,-88.155414
"3,643",MEDFORD WI,45.153396,-90.330699
"4,456","SOMMERDALE, NJ",39.854824,-75.024256
"5,073",COVINGTON WA,47.361002,-122.108382
"1,395",CENTRALIA IL,38.534926,-89.159199
"6,893",PCCC CURRENTLY BEING REVIEWED,28.653631,-81.209618
"1,172",JACKSONVILLE BEACH FL,30.284708,-81.462648
588,ALBANY GA,31.625072,-84.213719
"7,020",LA VERGNE TN,36.014739,-86.545588
592,DERBY KS,37.568988,-97.274999
"1,904","LEESBURG, VA",39.117083,-77.540567
"3,747","MUNCIE, IN",40.157541,-85.369318
"2,638","ASHLAND, (S), KY",38.388444,-82.711312
758,AMERICUS GA,32.060471,-84.202197
"5,430","ALBUQUERQUE, NM",35.026091,-106.710858
"4,581","MOBILE (DAWES), AL",30.639106,-88.246405
"1,829",MARION SC,34.183191,-79.345133
"2,009",ABINGDON (BEL AIR) MD,39.462158,-76.314835
"1,797",THOMASTON ME,44.091578,-69.137888
"2,202","NORTH WINDHAM, ME",43.837079,-70.444719
"3,582",COLORADO SPRINGS CO,38.854492,-104.721802
"5,373","CHIPPEWA FALLS, WI",44.883539,-91.421907
"4,065",WILMINGTON BAYSHORE NC,34.295996,-77.799061
268,SAVANNAH TN,35.224018,-88.215038
"5,090","GREEN BAY, WI",44.432731,-88.102722
"5,337",CLOVIS (N) CA,36.839765,-119.695785
243,WENTZVILLE MO.,38.814215,-90.878928
392,WEATHERFORD OK,35.524036,-98.690836
"1,088",BILOXI MS,30.392447,-88.995007
"4,520","TALLAHASSEE (FALLS), FL",30.460721,-84.217186
"5,747","LOCUST, NC",35.256636,-80.457033
"5,234","CLINTON, UT",41.137418,-112.060877
"1,513",PALM HARBOR FL,28.095221,-82.740854
489,HAMMOND LA,30.501728,-90.494409
"5,242",CICERO NY,43.161056,-76.117482
"2,365","MT POCONO, PA",41.125512,-75.372294
"5,099",GRAND JUNCTION (W) CO,39.076257,-108.581664
"1,618",MERRILLVILLE IN,41.473938,-87.300412
"3,403","DALLAS, GA",33.935634,-84.730256
"5,295","FARMINGDALE (LI) HD, NY",40.726881,-73.420396
"1,955","ROCKFORD, IL",42.315262,-89.031824
"3,260","EPHRATA, WA",47.304491,-119.540466
"2,790","HAGERSTOWN (S), MD",39.600832,-77.731627
"1,547",LAFAYETTE IN,40.413229,-86.827302
"1,141",GREENFIELD IN,39.812717,-85.766655
458,ARANSAS PASS TX,27.922546,-97.176593
"5,992",LAKEVILLE MN,44.650342,-93.297124
"3,641",SPRINGFIELD (E) OH,39.920876,-83.746931
"1,767",SHALLOTTE NC,33.983522,-78.373777
"5,922",VIRGINIA BEACH NE VA,36.847074,-76.018944
945,LUBBOCK TX (W),33.589242,-101.938112
"2,948",SANTA FE SPRINGS CA,33.940696,-118.049867
534,LAFAYETTE LA (N),30.239614,-92.015745
"1,603",CHESTER SC,34.699825,-81.192539
576,TULSA OK,36.159455,-95.883228
"4,238","SANGER, CA",36.705621,-119.577659
714,WEST HELENA AR,34.555559,-90.650674
"1,987","LAPEER, MI",43.053792,-83.299925
"1,023",GALAX VA,36.692631,-80.881085
"2,664","PUNXSUTAWNEY, PA",40.927754,-78.980652
"2,472","WINSTON-SALEM, NC",36.067709,-80.337191
"1,236",GOLDSBORO NC,35.386552,-77.945336
"2,293","GOLDEN, CO",39.701077,-105.327191
"6,947",PCCC BEING REVIEWED FOR RECLAM,40.0856,-74.9677
"4,216","COLUMBUS (N), IN",39.195961,-85.946475
"2,545","MARINETTE, WI",45.073909,-87.656093
